timestamp,date,temp
1573859916,2019-11-15 20:18:36,26.687
1573859920,2019-11-15 20:18:40,26.687
1573859924,2019-11-15 20:18:44,26.687
1573859929,2019-11-15 20:18:49,26.687
1573859933,2019-11-15 20:18:53,26.75
1573859937,2019-11-15 20:18:57,26.75
1573859941,2019-11-15 20:19:01,26.75
1573859945,2019-11-15 20:19:05,26.812
1573859949,2019-11-15 20:19:09,26.812
1573859953,2019-11-15 20:19:13,26.812
1573859957,2019-11-15 20:19:17,26.812
1573859961,2019-11-15 20:19:21,26.812
1573859965,2019-11-15 20:19:25,26.812
1573859969,2019-11-15 20:19:29,26.812
1573859973,2019-11-15 20:19:33,26.812
1573859977,2019-11-15 20:19:37,26.812
1573859982,2019-11-15 20:19:42,26.812
1573859986,2019-11-15 20:19:46,26.812
1573859990,2019-11-15 20:19:50,26.75
1573859994,2019-11-15 20:19:54,26.562
1573859998,2019-11-15 20:19:58,26.375
1573860002,2019-11-15 20:20:02,26.187
1573860006,2019-11-15 20:20:06,26.0
1573860010,2019-11-15 20:20:10,25.812
1573860014,2019-11-15 20:20:14,25.687
1573860018,2019-11-15 20:20:18,25.5
1573860023,2019-11-15 20:20:23,25.375
1573860027,2019-11-15 20:20:27,25.312
1573860031,2019-11-15 20:20:31,25.187
1573860035,2019-11-15 20:20:35,25.125
1573860039,2019-11-15 20:20:39,25.062
1573860043,2019-11-15 20:20:43,25.0
1573860047,2019-11-15 20:20:47,24.937
1573860051,2019-11-15 20:20:51,24.875
1573860055,2019-11-15 20:20:55,24.812
1573860059,2019-11-15 20:20:59,24.75
1573860063,2019-11-15 20:21:03,24.687
1573860068,2019-11-15 20:21:08,24.625
1573860072,2019-11-15 20:21:12,24.625
1573860076,2019-11-15 20:21:16,24.562
1573860080,2019-11-15 20:21:20,24.562
1573860084,2019-11-15 20:21:24,24.562
1573860088,2019-11-15 20:21:28,24.5
1573860092,2019-11-15 20:21:32,24.5
1573860096,2019-11-15 20:21:36,24.5
1573860100,2019-11-15 20:21:40,24.5
1573860104,2019-11-15 20:21:44,24.5
1573860109,2019-11-15 20:21:49,24.437
1573860113,2019-11-15 20:21:53,24.437
1573860117,2019-11-15 20:21:57,24.375
1573860121,2019-11-15 20:22:01,24.375
1573860125,2019-11-15 20:22:05,24.375
1573860129,2019-11-15 20:22:09,24.312
1573860133,2019-11-15 20:22:13,24.312
1573860137,2019-11-15 20:22:17,24.312
1573860141,2019-11-15 20:22:21,24.312
1573860145,2019-11-15 20:22:25,24.312
1573860149,2019-11-15 20:22:29,24.312
1573860153,2019-11-15 20:22:33,24.187
1573860158,2019-11-15 20:22:38,24.125
1573860162,2019-11-15 20:22:42,24.062
1573860166,2019-11-15 20:22:46,24.062
1573860170,2019-11-15 20:22:50,24.062
1573860174,2019-11-15 20:22:54,24.062
1573860178,2019-11-15 20:22:58,24.062
1573860182,2019-11-15 20:23:02,24.062
1573860186,2019-11-15 20:23:06,24.062
1573860190,2019-11-15 20:23:10,24.062
1573860194,2019-11-15 20:23:14,24.0
1573860198,2019-11-15 20:23:18,23.937
1573860203,2019-11-15 20:23:23,23.937
1573860207,2019-11-15 20:23:27,23.875
1573860211,2019-11-15 20:23:31,23.937
1573860215,2019-11-15 20:23:35,23.875
1573860219,2019-11-15 20:23:39,23.875
1573860223,2019-11-15 20:23:43,23.875
1573860227,2019-11-15 20:23:47,23.875
1573860231,2019-11-15 20:23:51,23.875
1573860235,2019-11-15 20:23:55,23.812
1573860239,2019-11-15 20:23:59,23.812
1573860243,2019-11-15 20:24:03,23.812
1573860247,2019-11-15 20:24:07,23.812
1573860251,2019-11-15 20:24:11,23.812
1573860256,2019-11-15 20:24:16,23.812
1573860260,2019-11-15 20:24:20,23.75
1573860264,2019-11-15 20:24:24,23.75
1573860268,2019-11-15 20:24:28,23.75
1573860272,2019-11-15 20:24:32,23.75
1573860276,2019-11-15 20:24:36,23.75
1573860280,2019-11-15 20:24:40,23.75
1573860284,2019-11-15 20:24:44,23.75
1573860288,2019-11-15 20:24:48,23.812
1573860292,2019-11-15 20:24:52,23.812
1573860296,2019-11-15 20:24:56,23.75
1573860301,2019-11-15 20:25:01,23.812
1573860305,2019-11-15 20:25:05,23.812
1573860309,2019-11-15 20:25:09,23.875
1573860313,2019-11-15 20:25:13,23.875
1573860317,2019-11-15 20:25:17,23.875
1573860321,2019-11-15 20:25:21,23.875
1573860325,2019-11-15 20:25:25,23.875
1573860329,2019-11-15 20:25:29,23.812
1573860333,2019-11-15 20:25:33,23.812
1573860337,2019-11-15 20:25:37,23.812
1573860341,2019-11-15 20:25:41,23.812
1573860345,2019-11-15 20:25:45,23.812
1573860349,2019-11-15 20:25:49,23.812
1573860354,2019-11-15 20:25:54,23.812
1573860358,2019-11-15 20:25:58,23.75
1573860362,2019-11-15 20:26:02,23.75
1573860366,2019-11-15 20:26:06,23.75
1573860370,2019-11-15 20:26:10,23.75
1573860374,2019-11-15 20:26:14,23.75
1573860378,2019-11-15 20:26:18,23.812
1573860382,2019-11-15 20:26:22,23.75
1573860386,2019-11-15 20:26:26,23.75
1573860390,2019-11-15 20:26:30,23.75
1573860394,2019-11-15 20:26:34,23.75
1573860398,2019-11-15 20:26:38,23.75
1573860403,2019-11-15 20:26:43,23.75
1573860407,2019-11-15 20:26:47,23.812
1573860411,2019-11-15 20:26:51,23.75
1573860415,2019-11-15 20:26:55,23.75
1573860419,2019-11-15 20:26:59,23.75
1573860423,2019-11-15 20:27:03,23.687
1573860427,2019-11-15 20:27:07,23.687
1573860432,2019-11-15 20:27:12,23.562
1573860436,2019-11-15 20:27:16,23.562
1573860440,2019-11-15 20:27:20,23.562
1573860444,2019-11-15 20:27:24,23.562
1573860448,2019-11-15 20:27:28,23.562
1573860452,2019-11-15 20:27:32,23.562
1573860456,2019-11-15 20:27:36,23.562
1573860461,2019-11-15 20:27:41,23.562
1573860465,2019-11-15 20:27:45,23.625
1573860469,2019-11-15 20:27:49,23.687
1573860473,2019-11-15 20:27:53,23.687
1573860477,2019-11-15 20:27:57,23.75
1573860481,2019-11-15 20:28:01,23.75
1573860485,2019-11-15 20:28:05,23.812
1573860490,2019-11-15 20:28:10,23.75
1573860494,2019-11-15 20:28:14,23.75
1573860498,2019-11-15 20:28:18,23.75
1573860502,2019-11-15 20:28:22,23.75
1573860506,2019-11-15 20:28:26,23.75
1573860510,2019-11-15 20:28:30,23.75
1573860514,2019-11-15 20:28:34,23.75
1573860518,2019-11-15 20:28:38,23.75
1573860522,2019-11-15 20:28:42,23.75
1573860527,2019-11-15 20:28:47,23.75
1573860531,2019-11-15 20:28:51,23.75
1573860535,2019-11-15 20:28:55,23.75
1573860539,2019-11-15 20:28:59,23.687
1573860543,2019-11-15 20:29:03,23.687
1573860547,2019-11-15 20:29:07,23.687
1573860552,2019-11-15 20:29:12,23.687
1573860556,2019-11-15 20:29:16,23.687
1573860560,2019-11-15 20:29:20,23.687
1573860564,2019-11-15 20:29:24,23.687
1573860568,2019-11-15 20:29:28,23.687
1573860572,2019-11-15 20:29:32,23.625
1573860576,2019-11-15 20:29:36,23.625
1573860580,2019-11-15 20:29:40,23.625
1573860584,2019-11-15 20:29:44,23.687
1573860588,2019-11-15 20:29:48,23.687
1573860592,2019-11-15 20:29:52,23.75
1573860597,2019-11-15 20:29:57,23.812
1573860601,2019-11-15 20:30:01,23.812
1573860605,2019-11-15 20:30:05,23.875
1573860609,2019-11-15 20:30:09,23.937
1573860613,2019-11-15 20:30:13,23.937
1573860617,2019-11-15 20:30:17,23.937
1573860621,2019-11-15 20:30:21,23.937
1573860625,2019-11-15 20:30:25,23.937
1573860629,2019-11-15 20:30:29,23.875
1573860633,2019-11-15 20:30:33,23.812
1573860637,2019-11-15 20:30:37,23.812
1573860641,2019-11-15 20:30:41,23.812
1573860645,2019-11-15 20:30:45,23.812
1573860650,2019-11-15 20:30:50,23.875
1573860654,2019-11-15 20:30:54,23.875
1573860658,2019-11-15 20:30:58,23.937
1573860662,2019-11-15 20:31:02,24.0
1573860666,2019-11-15 20:31:06,24.0
1573860670,2019-11-15 20:31:10,24.062
1573860674,2019-11-15 20:31:14,24.125
1573860678,2019-11-15 20:31:18,24.062
1573860682,2019-11-15 20:31:22,24.062
1573860686,2019-11-15 20:31:26,24.062
1573860690,2019-11-15 20:31:30,24.062
1573860695,2019-11-15 20:31:35,24.062
1573860699,2019-11-15 20:31:39,24.125
1573860703,2019-11-15 20:31:43,24.062
1573860707,2019-11-15 20:31:47,23.812
1573860711,2019-11-15 20:31:51,23.75
1573860715,2019-11-15 20:31:55,23.625
1573860719,2019-11-15 20:31:59,23.5
1573860723,2019-11-15 20:32:03,23.375
1573860727,2019-11-15 20:32:07,23.25
1573860731,2019-11-15 20:32:11,23.125
1573860735,2019-11-15 20:32:15,23.062
1573860740,2019-11-15 20:32:20,23.0
1573860744,2019-11-15 20:32:24,23.0
1573860748,2019-11-15 20:32:28,22.937
1573860752,2019-11-15 20:32:32,22.937
1573860756,2019-11-15 20:32:36,22.937
1573860760,2019-11-15 20:32:40,22.875
1573860764,2019-11-15 20:32:44,22.875
1573860768,2019-11-15 20:32:48,22.875
1573860772,2019-11-15 20:32:52,22.875
1573860776,2019-11-15 20:32:56,22.875
1573860780,2019-11-15 20:33:00,22.812
1573860784,2019-11-15 20:33:04,22.875
1573860789,2019-11-15 20:33:09,22.812
1573860793,2019-11-15 20:33:13,22.875
1573860797,2019-11-15 20:33:17,22.875
1573860801,2019-11-15 20:33:21,22.875
1573860805,2019-11-15 20:33:25,22.875
1573860809,2019-11-15 20:33:29,22.875
1573860813,2019-11-15 20:33:33,22.875
1573860817,2019-11-15 20:33:37,22.875
1573860821,2019-11-15 20:33:41,22.875
1573860825,2019-11-15 20:33:45,22.875
1573860829,2019-11-15 20:33:49,22.812
1573860833,2019-11-15 20:33:53,22.812
1573860838,2019-11-15 20:33:58,22.812
1573860842,2019-11-15 20:34:02,22.812
1573860846,2019-11-15 20:34:06,22.812
